title,vendor_code,price,description,characteristics,image_url,url
"Цепь 40 см 16"" 3/8"" LP 1.3 мм 56 зв. 38LTA (в блистере) ECO",N1C-056E,"31,46","Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216181 | | | | | Габариты ДxШxВ, см: | 16.8 x 9 x 2.5 | | | Вес с упаковкой, кг: | 0.211 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Пильные цепи ECO Multli Sharp со слабой отдачей и специальной системой смазки Oilotec system для увеличения срока службы - оптимальный выбор режущей оснастки для Вашей бензопилы. Режущий зуб выполнен из качественной стали. | | аналог цепи OREGON - 91VXL056E. | Упаковка: блистер с подвесом",,https://content.tools.by/images/products/cb-5932616085/ZFN/ZFN0oWYXyWhLqxki6oQ4gAZG98mNLaEQyoHFQMiZ.jpg,https://tools.by/product/1001340
"Электростанция (генератор инверторный бензиновый) ECO PE-2500RQi
                    (инверторный, 2.0 кВт, 230 В, бак 4.0 л, вес 20 кг)",PE-4001RS,"684,00","Преимущества: | | ■ Компактность и удобство транспортировки. | ■ Низкий уровень шума | ■ Цифровой вольтметр (напряжение, частота тока, счётчик мото-часов) | ■ Чистое синусоидальное напряжение на выходе | ■ Медная обмотка альтернатора | ■ ECO режим для экономии толива | ■ Защита от низкого уровня масла | ■ Защита от перегрузки | ■ Чугунная гильза, увеличивающая моторесурс двигателя | ■ | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6979163403680 | | | | | Габариты ДxШxВ, см: | 54.5 x 36.3 x 51 | | | Вес с упаковкой, кг: | 21.9 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Инверторный генератор ECO PE-2500RQi предназначен для автономного электроснабжения устройств с высокими требованиями к качеству электрической энергии в условиях отсутствия бытовой электросети. | | Внимание! При подборе электростанции необходимо учитывать пусковые токи устройства-потребителя электроэнергии. | Внимание! Двигатель поставляется без масла! Рекомендуемое моторное масло - 10W-40. | | | | | Комплектация: | | + Электростанция; | + Вилка 16 А, 220 В - 2 шт.; | + Свечной ключ; | + Воронка; | + Руководство по эксплуатации;",,https://content.tools.by/images/products/ci-7579586640/I0Z/I0ZtdSODe7knOyfNl0pMAXkJArObNPgPYSfjOufx.jpg,https://tools.by/product/1742325
"Шланг армированный на катушке ф 10/16 мм с быстросъемн. соед. ECO (длина 15 м)
                    (толщ.стенки: 3 мм)",AHR-0506,"45,60","Преимущества: | | ■ Шланг предназначен для соединения воздухонагнетательного оборудования с различным пневматическим инструментом. Оборудован катушкой закрытого типа. Имеет поворотный 180° кронштейн для крепления к стене. Катушка оснащена системой автоматической смотки. На шланге имеется передвижной ограничитель. | ■ Шланг оборудован стальными быстросъемными соединениями ПАПА и МАМА. | ■ Материал шланга устойчив к воздействию ультрафиолета. | | | | | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125195802 | | | | | Габариты ДxШxВ, см: | 46 x 20 x 43 | | | Вес с упаковкой, кг: | 7.12 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника",,https://content.tools.by/images/products/cz-0000436000/HI9/HI9xlO9knXc34dckeyW4uFsjJYMqztP6oUTAnLnX.jpg,https://tools.by/product/1707683
"Компрессор автомобильный ECO AE-016-1
                    (12 В, 150 Вт, 40 л/мин, 10 бар (манометр 7 бар), съемный спир. шланг, сумка)",EC3010-2,"128,70","Преимущества: | | ■ Двигатель со 100% медной обмоткой обеспечивает гарантированно высокий ресурс устройства | ■ Тефлоновый поршень с подшипником | ■ Быстросъемный коннектор для выходного шланга | ■ Спиральный шланг 3 м в комплекте | ■ Время накачивания колеса 195/65/R15 до давления 2 бар: 3-4 мин* | ■ Манометр с защитной накладкой градуирован до 7 бар | ■ Удобная ручка для переноски | ■ Резьбовой коннектор с антикороззийным напылением | ■ Антивибрационные резиновые ножки. | ■ | ■ *время указано с запасом, на практике реальное время зависит от размера и степени накачки колеса, температуры и влажности воздуха. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | Для компрессии воздуха | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891318 | | | | | Габариты ДxШxВ, см: | 20.4 x 13.5 x 16.5 | | | Вес с упаковкой, кг: | 1.667 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Компрессор; | + Спиральный шланг 3 м; | + Чехол для хранения; | + 3 дополнительные насадки для накачивания мячей, матрасов и т.д.; | + Руководство по эксплуатации;",,https://content.tools.by/images/products/cv-1149348000/1iV/1iV0gOTfJdunF6Mmh9kwO5GnopR0VpfDyY2APFYW.jpg,https://tools.by/product/1037278?slide=2
"Мотобур ECO GD-53
                    (1.85 кВт; 10 кг; шнек до 200 мм)",DG3510-1,"408,00","Преимущества: | | ■ Эргономичная рукоятка с регулировкой в 2-х положениях | ■ Все органы управления расположены на одной рукоятке для удобного управления рабочим процессом | ■ Эффективная антивибрационная система | ■ Использование улучшенного (усиленного) ручного стартера с системой лёгкий запуск | ■ Надежный 2-х тактный двигатель с увеличенным моторесурсом | ■ Редуктор повышенной прочности | ■ Топливный бак с полупрозрачными стенками | ■ Праймер (система лёгкого запуска) | ■ Ударопрочный корпус двигателя | ■ Два поршневых кольца для высокой компрессии. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216105 | | | | | Габариты ДxШxВ, см: | 39.5 x 30 x 36 | | | Вес с упаковкой, кг: | 10.2 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | БЕЗ БУРА - бур необходимого диаметра приобретается отдельно! | | Мощное и универсальное оборудование для применения в коммунальном хозяйстве или на приусадебном участке. Область применения: установка свайных фундаментов, ограждений и заборов, посадка деревьев. | | | | | Комплектация: | | + Мотобур (двигатель); | + cвечной ключ; | + емкость для смешивания топливной смеси; | + набор шестигранных и рожковых ключей; | + инструкция по эксплуатации.",,https://content.tools.by/images/products/cb-2871478822/TJV/TJVNTxInf4JpTQPgR0nv5DxcrlXqyqtBvYn5MIYD.jpg,https://tools.by/product/999419
"Пневмогайковерт 1/2"" ECO AIW-1300S
                    (1100 Нм; Ударный мех-м: twin hammer; 198 л/мин; 7800 об/мин; Макс. резьба: М16)",KAAU0808,"528,00","Преимущества: | | ■ 3-х ступенчатая регулировка крутящего момента | ■ Функция реверса | ■ В комплекте три сменные головки из высококачественной легированной стали (17, 19 и 21 мм) | ■ Эргономичный дизайн | ■ Корпус из прочного материала, устойчивого к износу и повреждениям | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125190814 | | | | | Габариты ДxШxВ, см: | 18.5 x 6.9 x 18.5 | | | Вес с упаковкой, кг: | 3.246 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Пневмогайковерт; | + Сменные головки из хромомолибденовой стали 1/2"" - 3 шт (17 мм, 19 мм, 21 мм); | + Ключ шестигранный на 5 мм; | + Быстросъем. штуцер ПАПА х нар. резьба 1/4"" (сталь); | + Масло для пневмоинструмента; | + Руководство по эксплуатации; | + Коробка;",,https://content.tools.by/images/products/cz-9695319099/Jqp/JqpnOHKouI3XP2siEsiJFChd5naMPoz2lEdEvgrM.jpg,https://tools.by/product/1677694
Сопло к пескоструйному пистолету ECO ASB-041H,EC3923-6,"72,00","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для бытовых ремонтных работ | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6920401862530 | | | | | Габариты ДxШxВ, см: | 5 x 1 x 1 | | | Вес с упаковкой, кг: | 0.035 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника",,https://content.tools.by/images/products/cb-0020193472/usQ/usQm72rpCL1LSSdQVhlmroiWmFNWdGiB9FGQ8ZDh.jpg,https://tools.by/product/943995
"Электростанция (генератор бензиновый) ECO PE-9001ES
                    (электростарт, 6,5 кВт, 220 В, автозапуск*, бак 25.0 л, вес 81.9 кг)",PE-4001RS,"684,00","Преимущества: | | ■ Максимальная мощность 6,5 кВт для напряжения 220 В | ■ Разъём для подключения блока автоматики (автозапуск АВР) | ■ Электрозапуск и АКБ в комплекте | ■ Медная обмотка альтернатора | ■ Силовая розетка на 6,5 кВт | ■ Стандартная розетка на 2,1 кВт | ■ Максимальная мощность двигателя 15 л.с. | ■ Блок AVR для стабильного напряжения | ■ Защита от низкого уровня масла | ■ Защита от перегрузки | ■ Индикатор уровня топлива | ■ Цифровой индикатор 3-в-1: вольтметр, частотометр, счетчик моточасов | ■ Чугунная гильза, увеличивающая моторесурс двигателя | ■ Жёсткая рама | ■ Низкий уровень шума | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для хозяйственных нужд | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803861537 | | | | | Габариты ДxШxВ, см: | 70 x 55 x 55 | | | Вес с упаковкой, кг: | 83.9 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Мощная и надежная электростанция ECO PE-9001ES с электростартером и автоматическим запуском* предназначена для питания электроприборов средней и большой мощности, домов, дач, складов, малых предприятий. Блок AVR обеспечивает более стабильное и чистое напряжение на выходе. | | Внимание! При подборе электростанции необходимо учитывать пусковые токи устройства-потребителя электроэнергии. Внимание! Двигатель поставляется без масла! Рекомендуемое моторное масло - 10W-40. *для работы автоматического запуска требуется дополнительно приобрести блок автоматики ECO PE-ATS (арт. EC1712-6) | | | | | Комплектация: | | + Электростанция; | + Вилка 16А, 220В; | + Вилка 32А, 220В; | + Аккумуляторная батарея; | + Свечной ключ; | + Руководство по эксплуатации;",,https://content.tools.by/images/products/cv-0384584616/6ZN/6ZNRAG10A6qRahQxPb4hhasb5szrSCIsxxmeogyX.jpg,https://tools.by/product/1557280
"Насос погружной для загрязненной воды, нерж. ECO DI-903, 900Вт
                    (900 Вт, 14500 л/ч, 9 м)",AS4410-2,"311,30","Преимущества: | | ■ Асинхронный двигатель с защитой от перегрузок. | ■ Автоматическое включениевыключение при помощи поплавкового выключателя. | ■ Корпус насоса из нержавеющей стали. | ■ Крыльчатка из технополимера разработана специально для загрязненной воды. | ■ Клапана деаэрации автоматически развоздушивают полость насоса. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для хозяйственных нужд | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214828 | | | | | Габариты ДxШxВ, см: | 22 x 16 x 37 | | | Вес с упаковкой, кг: | 5.56 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | В комплект входит универсальный патрубок с угловым коленом.",,https://content.tools.by/images/products/cb-4086816727/Hja/HjaB2y9LKswMP8Ck3JeUH5oFJKB5wiPpKjMyzPws.jpg,https://tools.by/product/997483
Коленвал CSP-011 ECO,CSP-HU236/240-007,"46,80","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Запасные части | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6920904821195 | | | | | Габариты ДxШxВ, см: | 14 x 8 x 5 | | | Вес с упаковкой, кг: | 0.208 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | | Совместимость: | | ECO: CSP-150, CSP-151 | Stihl: 017; 018; 019T; MS 170; MS 170C; MS 180; MS 180C; MS 190T; MS 191T | | | | | Комплектация: | | + Коленвал;",,https://content.tools.by/images/products/cb-0003133440/dTb/dTbdT5B2sWZeqA519fd6IjTnMSosy8b84hXnoHlt.jpg,https://tools.by/product/929531
"Свеча зажигания ECO GTP-X040
                    (4Т; М14*1.25; резьба 19 мм)",443223021499-L,"7,74","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803861704 | | | | | Габариты ДxШxВ, см: | 8.4 x 2 x 2 | | | Вес с упаковкой, кг: | 0.058 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | | Свеча зажигания для четырёхтактных двигателей культиваторов, электростанций, газонокосилок. | Применяется практически во всех 4Т бензиновых двигателях используемых в садовой технике, аналог BOSCH WR7DC, NGK BPR6ES, CHAMPION RN9YC, OREGON O-LR15YC, BRISK LR15YC-1, TORCH F6RTC и др... | | Совместимость: | | Подходит ко многим устройствам с 4Т двигателями: ECO, FERMER, ASILAK, SKIPER, PATRIOT, DENZEL, NIKKEY, PROKRAFT, WATT, ELAND ZIGZAG, GRASSHOPER, EUROTEK, PARK, STERN, EXTEL, PROLAND, MAGNUM, STURM и др. | | | | | Комплектация: | | + Свеча;",,https://content.tools.by/images/products/cg-0013630253/Xkx/XkxUtgs002nSGuuh4ULh7Z4N3lIWlr3rHs6p1XzT.jpg,https://tools.by/product/1633280
"Опрыскиватель ранцевый бензиновый ECO PS-471
                    (2Т двигатель 3,5л.с.; бак 14 л; произв-сть воздушной смеси 1260м3/ч; расход жидкости до 3,0 л/мин)",UB1103,"214,92","Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803863241 | | | | | Габариты ДxШxВ, см: | 50 x 33.5 x 69 | | | Вес с упаковкой, кг: | 12.5 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Ранцевый бензиновый опрыскиватель используется в домашнем хозяйстве для ухода за растениями, подкормки растений и уничтожения насекомых. Также может использоваться для рассеивания семян, порошковых, гранулированных химикатов и как воздуходувное устройство. | Устройство оснащено мощным бензиновым двигателем 2.6 кВт, поэтому обеспечивает мобильность, с ним можно работать в поле и саду, не привязываясь к наличию розетки и электросети. | Ранцевая система позволяет перемещать опрыскиватель на спине во время его использования и равномерно распределять нагрузку, все элементы управления расположены на рукоятке. | | Особенности: | - опрыскиватель ранцевого типа; | - комплект для работы с сухими и сыпущими веществами в комплекте; | - двухтактный бензиновый двигатель; | - регулируемый расход жидкости 0,14 - 3,0 лмин; | - антивибрационные подушки двигателя; | - бак для жидкости 14 литров для продолжительной работы; | - большая заливная горловина с фильтром; | - сливная пробка на баке; | | Комплект: | Мотоопрыскиватель в сборе; | Напорная труба; | Комплект для работы с сухими веществами; | Шланг гибкий;",,https://content.tools.by/images/products/ce-2934458028/rdo/rdoK3nJHZLmOnl0mQctBUdAVgj2xRPRjB7yHTJ42.jpg,https://tools.by/product/1638293
Пистолет продувочный ECO ABG-250 (250мм),DG4018-3,"6,50","Преимущества: | | ■ удлиненное металлическое сопло для труднодоступных мест | ■ эргономичная рукоятка | ■ удобный длинный курок-триггер | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | Для бытовых ремонтных работ | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216310 | | | | | Габариты ДxШxВ, см: | 47 x 15 x 2.3 | | | Вес с упаковкой, кг: | 0.195 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Быстросъемное соединение ПАПА входит в комплект поставки.",,https://content.tools.by/images/products/cb-1136163392/RuI/RuIQw4lV8HZjPyduhUflyP6JD9kcs7Svi3jqvixB.jpg,https://tools.by/product/1010613
"Компрессор ECO AE-10-OF1 безмасляный
                    (120 л/мин, 8 атм, коаксиальный, безмасляный, ресив. 10 л, 220 В, 0,7 кВт)",AE-50-OF1,"860,60","Преимущества: | | ■ Компактный и удобный для переноски | ■ Для использования не требуется заливка масла | ■ Низкий уровень шума | ■ 2-цилиндровый | ■ Регулятор давления | ■ Электромагнитный клапан | ■ Манометры с металлическим корпусом | ■ -Дополнительная воздушная трубка для уменьшения уровня шума | ■ Воздушный фильтр с бумажным фильтроэлементом | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для компрессии воздуха | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891547 | | | | | Габариты ДxШxВ, см: | 49 x 21 x 49 | | | Вес с упаковкой, кг: | 15.4 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Компрессор; | + Фильтр воздушный (1 шт); | + Воздушная трубка (1шт);",,https://content.tools.by/images/products/cv-2257750656/pci/pcizBxCfQEMl7Di3X06HbFVrmbtXoOobFO3RK2y7.jpg,https://tools.by/product/1054116
"Бур почвенный ф150х800x20мм ECO ED-152
                    (Двухзаходный)",EX-100,"46,80","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125192665 | | | | | Габариты ДxШxВ, см: | 81 x 16 x 16 | | | Вес с упаковкой, кг: | 3.743 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника",,https://content.tools.by/images/products/cz-1042590744/8rE/8rEg41j1FlRWZq1pjn6jm5RgOKgedKdwJxb7MlT2.jpg,https://tools.by/product/1681366
"Опрыскиватель ранцевый бензиновый ECO PS-371
                    (2Т двигатель 2,8л.с.; бак 14 л; произв-сть воздушной смеси 1130м3/ч; расход жидкости до 1,8 л/мин)",ST6561-02,"15,55","Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803863234 | | | | | Габариты ДxШxВ, см: | 48.7 x 41 x 73 | | | Вес с упаковкой, кг: | 12.75 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Ранцевый бензиновый опрыскиватель используется в домашнем хозяйстве для ухода за растениями, подкормки растений и уничтожения насекомых. Также может использоваться для рассеивания семян, порошковых, гранулированных химикатов и как воздуходувное устройство. | Устройство оснащено мощным бензиновым двигателем 2.1 кВт, поэтому обеспечивает мобильность, с ним можно работать в поле и саду, не привязываясь к наличию розетки и электросети. | Ранцевая система позволяет перемещать опрыскиватель на спине во время его использования и равномерно распределять нагрузку, все элементы управления расположены на рукоятке. | | Особенности: | - опрыскиватель ранцевого типа; | - комплект для работы с сухими и сыпущими веществами в комплекте; | - двухтактный бензиновый двигатель; | - регулируемый расход жидкости 0,12 - 1,8 лмин; | - антивибрационные подушки двигателя; | - бак для жидкости 14 литров для продолжительной работы; | - большая заливная горловина с фильтром; | - сливная пробка на баке; | Комплект: | Мотоопрыскиватель в сборе; | Напорная труба; | Комплект для работы с сухими веществами; | Шланг гибкий;",,https://content.tools.by/images/products/ce-1820313200/isw/isw01xGdeEGwPTg0tM9RIkAbGZjFw7VNwWH2TrAe.jpg,https://tools.by/product/1638294?slide=2
"Насос садовый ECO GFI-13P, 1200 Вт
                    (1200 Вт, 3600 л/ч, 48 м)",GFI-07P,"275,50","Преимущества: | | ■ Асинхронный двигатель с защитой от перегрузок. | ■ Корпус насоса из нержавеющей стали. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для хозяйственных нужд | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214835 | | | | | Габариты ДxШxВ, см: | 37.5 x 23 x 22 | | | Вес с упаковкой, кг: | 6.36 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | В комплект входит: входной патрубок 1 шт., выходной патрубок 1 шт.",,https://content.tools.by/images/products/cb-0059940063/ivf/ivflfONwJ3jfnlZyxsW31cR8OL1sLSCwQDV61fVr.jpg,https://tools.by/product/1011042?slide=2
"Соединение быстросъем. МАМА х внутр. резьба 3/8"" (латунь) ECO",AS-FT14/B1,"1,80","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для обеспечения шланговых соединений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 5291501778207 | | | | | Габариты ДxШxВ, см: | 9 x 7 x 2.2 | | | Вес с упаковкой, кг: | 0.08 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Соединение МАМА Европейского универсального типа (Euro universal type), подходит для быстросъемных соединений ПАПА следующих типов: США тип (USA type), Немецкий тип (Germany type), Орион тип (Orion type), Итальянский тип (Italian type). | Механизм замка - 6-ти шариковый | Латунный корпус исключает возможность появления коррозии.",,https://content.tools.by/images/products/cb-0334253304/xdW/xdWpSYhGCU2ux4uB3TlcZplDtyR16mvvZUOXiNsG.jpg,https://tools.by/product/911449
"Электростанция (генератор инверторный бензиновый) ECO PE-1100RSI
                    (инверторный, 1.1 кВт, 230 В, бак 3.2 л, вес 13 кг)",DG1810-2,"689,00","Преимущества: | | ■ Чистое синусоидальное напряжение на выходе | ■ Легкий вес и компактный размер для удобной транспортировки | ■ Медная обмотка альтернатора | ■ Низкий уровень шума | ■ Защита от низкого уровня масла | ■ Защита от перегрузки | ■ Чугунная гильза, увеличивающая моторесурс двигателя | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125197417 | | | | | Габариты ДxШxВ, см: | 39 x 37 x 38 | | | Вес с упаковкой, кг: | 13.95 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Легкая и компактная, недорогая и экономичная переносная электростанция придется по вкусу автотуристам и любителям пикников. Инверторный генератор ECO PE-1100RSI с ручным запуском предназначен для автономного электроснабжения устройств с высокими требованиями к качеству электрической энергии в условиях отсутствия бытовой электросети. | | Внимание! При подборе электростанции необходимо учитывать пусковые токи устройства-потребителя электроэнергии. Внимание! Двигатель поставляется без масла! Рекомендуемое моторное масло - 10W-40. | | | | | Комплектация: | | + Электростанция; | + Рукоятка для переноски; | + Вилка 16 А, 220 В - 1 шт.; | + Свечной ключ; | + Руководство по эксплуатации;",,https://content.tools.by/images/products/cz-0660224250/V8q/V8qSoeYqbSvuN0JSoOYT7V7MYtiXzZxm4ZOUgjwS.jpg,https://tools.by/product/1690129
Нож для мотокосы 3 зуб. 255х1.4х25.4 мм ECO,GTP-24T,"19,00","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6921210726402 | | | | | Габариты ДxШxВ, см: | 26.5 x 28.3 x 0.1 | | | Вес с упаковкой, кг: | 0.226 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Высококачественный и прочный нож для мотокосы из стали. | Нож покрыт специальным антикоррозийным покрытием, благодаря которому можно косить влажную траву. Обладает небольшим весом и подходит как к профессиональному, так и бытовому оборудованию. | Предназначен для скашивания жесткой, свалявшейся травы и кустарника.",,https://content.tools.by/images/products/cb-3757578240/QB5/QB5MwWo8MXDeCVd6PnqGJb5cmmDzAIpa2DxkEwwZ.jpg,https://tools.by/product/914225
